id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
21916,Women,Apparel,Apparel Set,Kurta Sets,Green,Fall,2011.0,Ethnic,Biba Women Green & Black Printed Churidar Kurta with Dupatta
11579,Women,Apparel,Topwear,Kurtas,Green,Summer,2011.0,Ethnic,W Women Printed Green Kurtas
2679,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's You Are Being Black T-shirt
46810,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Nike Women Yellow T-shirt
19714,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Check Purple Shirt
30890,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Fabindia Women Black Kantha Kurta
22569,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Check Blue Shirt
48384,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans
27229,Women,Apparel,Bottomwear,Capris,Green,Summer,2012.0,Casual,Doodle Kids Girl  Green Capris
19526,Men,Apparel,Topwear,Sweaters,Black,Summer,2011.0,Casual,United Colors of Benetton Men Striped Black Sweater
7905,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Proline Men Green Polo T-shirt
3599,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Puma Deccan Chargers Women Jersey
7139,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers For Her Women Light Work Red Check Shirts
57962,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,Prafful Women Multi Coloured Sari
39121,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2012.0,Casual,Aneri Women Pink Leggings
43308,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Women Pink Shirt
25926,Women,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Femella Women Red T-shirt
44911,Men,Apparel,Bottomwear,Tracksuits,Black,Summer,2012.0,Casual,Puma Men Black Logo Woven Tracksuit
38497,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2012.0,Casual,Palm Tree Boys Yellow T-shirt
52874,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari
58740,Men,Apparel,Topwear,Tshirts,Pink,Fall,2012.0,Casual,Puma Men Pink T-shirt
5804,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Jealous 21 Women's Blue Jegging
39777,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Peter England Men Blue Casual Shirt
8727,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Blue Check Shirt
12798,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Arsenal Navy Blue Jersey
35986,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Flying Machine Women Cotton Purple T-shirt
16338,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Stripes Blue Shirt
37610,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Madagascar3 Girls Pink Printed T-Shirt
10032,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men AS FCB Core T Black T-shirts
9608,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Stripes White Shirts
3332,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,RCB Boys Fangear Tee
12765,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Spykar Women Washed Black Jeans
34095,Girls,Apparel,Dress,Dresses,Off White,Summer,2012.0,Casual,Doodle Girls Printed Multi Coloured Dress
51402,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Light Blue Shirt
7792,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Men Grey Polo T-shirt
30607,Men,Apparel,Bottomwear,Track Pants,Charcoal,Fall,2012.0,Sports,Nike Men Charcoal Track Pants
54342,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012.0,Casual,BIBA OUTLET Women Blue Premium Cotton Leggings
12557,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Tantra Men Red Printed T-shirt
3100,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men's Spirit Blue T-shirt
23210,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Ethnic,Aneri Women Sequin Brown Top
6472,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Wmen's Free Soul White T-shirt
18851,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Head Red Tshirt
19983,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Striped T-shirt
4325,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Kid's Unisex Stop Turqoise Kidswear
24809,Unisex,Apparel,Bottomwear,Swimwear,Pink,Fall,2011.0,Sports,Nabaiji Unisex Pink Swimming Cap
52889,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Blue Printed Sari
33082,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Green Striped T-Shirt
40570,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,W Women Blue Kurta
12133,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Green Kurtas
26306,Men,Apparel,Topwear,Tshirts,Grey,Fall,2013.0,Casual,Proline Men Pack of 3 T-Shirts
42643,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,W Women Brown Kurta
54726,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Shree Women Red Printed Kurta
50386,Women,Apparel,Bottomwear,Salwar and Dupatta,Turquoise Blue,Summer,2012.0,Ethnic,Vishudh Women Turquoise Blue Salwar and Dupatta
9862,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Status Quo Men Red Polo Tshirts
6016,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Highlander Men Purple White Checked Shirt
38832,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Latin Quarters Women White & Pink Printed Dress
40928,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans
21123,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,s.Oliver Men Check Purple Sweater
10664,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Boy Rockstar-sing it Yellow Tshirts
15124,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men TR Finish Grey Trousers
10456,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Men Grey Polo Tshirts
56243,Men,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2016.0,Casual,SDL by Sweet Dreams Men White & Black Pyjama Set
11584,Women,Apparel,Topwear,Kurtis,Grey,Summer,2011.0,Ethnic,W Women Printed Grey Kurtis
3756,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Status Quo Men's Concerts Mulberry T-shirt
26134,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers
2684,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Inkfruit Men's City Beats Violet T-shirt
22594,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Navy Blue T-shirt
26908,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Jealous 21 Women Printed Blue Top
6224,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Lee Men's Tom Grey Melange T-shirt
23446,Women,Apparel,Topwear,Kurtis,Red,Fall,2013.0,Ethnic,Satya Paul Women Red Kurti
30297,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Grand Sport Off White T-shirt
27220,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Doodle Kids Girl Printed Purple Top
7130,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Urban Yoga Men's White T-shirt
8944,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts
16567,Women,Apparel,Dress,Dresses,Red,Fall,2011.0,Casual,AND by Anita Dongre Women Printed Red Dresses
22752,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Blue Kurta
13829,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Indigo Nation Men Stripes Purple Sweaters
5667,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Gizmo Black T-shirt
20005,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Blue Printed Top
52425,Women,Apparel,Loungewear and Nightwear,Nightdress,Purple,Winter,2015.0,Casual,Red Rose Women Purple Nightdress
57157,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Elle Women White T-shirt
10690,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Boy Mummy daddy me Yellow Tshirts
39128,Women,Apparel,Bottomwear,Leggings,Red,Fall,2012.0,Casual,Aneri Women Red Leggings
11742,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Lee Men Navy Blue Polo Tshirts
14002,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Solid Navy Blue Jerseys
20237,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Women Printed Blue T-shirt
37280,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Tantra Women Blue Facebook T-shirt
5455,Boys,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Ant Kids Boy's Musical Buzz Green T-Shirts Kidswear
24697,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Probase Men Brown Check Shirt
11570,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011.0,Ethnic,W Women Printed Purple Kurtas
31177,Girls,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Gini and Jony Girls Red Top
27012,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Jealous 21 Women Navy Blue Capris
13227,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Brown Tshirts
7302,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Women's Short Sleeve Blue Red T-shirt
34405,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Printed T-shirt
30899,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Navy Blue,Summer,2012.0,Casual,Fabindia Women Navy Blue Salwar
36736,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Spykar Women Cult Pink T-shirt
11114,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Indigo Nation Men Check Purple Shirts
32396,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Woman Blue Striped Shirt
33244,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Slim Fit Shirt
12791,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Manchester United Red Jerseys
34061,Girls,Apparel,Dress,Dresses,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Printed White & Pink Dress
16331,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Peter England Men Stripes Blue Polo T-Shirt
7766,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Inkfruit Men's Phalanx Brown Light Green T-shirt
2026,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,ADIDAS Mens Full Deep Green T-shirt
27644,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Che Guevara Men Printed Green T-shirt
13471,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Solid Blue Tunic
26796,Men,Apparel,Topwear,Shirts,Blue,Summer,2013.0,Formal,Arrow Men Blue Striped Shirt
34253,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Proline Men Black Track Pants
19977,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Printed White Tshirt
7554,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's As Walkthrough Black-Grey T-shirt
22336,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,John Players Men Stripes Grey Polo T-Shirt
5203,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Mickey Men's The Original Red T-shirt
14654,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Probase Men Funky Music Aqua Blue Tshirts
44918,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Puma Men White Shorts
33076,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,U.S.Polo Assn. Men Orange Striped Polo T-shirt
40584,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2012.0,Ethnic,Aurelia Women Printed Yellow Kurta
3769,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Status Quo Men's Blue Polo T-shirt
8381,Girls,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Doodle Girl's Raw Edges Purple Teen Kidswear
9253,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Mark Taylor Men Purple Striped Shirt
51059,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,2017.0,Casual,Enamor Women Black Nightdress
26937,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Jealous 21 Women Printed White T-shirt
30852,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Kurta
10469,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Flying Machine Men Yellow Polo Tshirts
15329,Men,Apparel,Topwear,Sweaters,White,Fall,2011.0,Sports,Nike Men Solid White Sweaters
21920,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,BIBA Women Printed Green Kurta
11789,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Vishudh Women Pigment Print Pink Kurtas
9061,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Striped Shirt
54719,Women,Apparel,Topwear,Kurtas,Multi,Fall,2012.0,Ethnic,Shree Women Multicoloured Printed Kurta
12930,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Classic Polo Men Club Navy Blue Tshirts
29371,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Genesis Men Striped Blue Shirt
22799,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Locomotive Men Printed Red T-shirt
6029,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,UCB Women's Basic Racerback Blue Top
21578,Women,Apparel,Topwear,Tshirts,Green,Winter,2012.0,Casual,Roxy Women Green Garden T-Shirt
1668,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,Reebok Men Playdry Full Sleeved T-shirt Red
30638,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Women Tempo Black Shorts
19180,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Check White Shirt
12568,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Tantra Men Printed Brown T-shirt
42218,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Printed Top
34298,Women,Apparel,Topwear,Dupatta,Khaki,Summer,2012.0,Ethnic,Fabindia Women Khaki Tussar Dupatta
3903,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Disney Kids Girl's Minnie And Daisy Yellow Kidswear
18260,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Aneri Women Trisha Brown Kurta
9637,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Hot Stepper Black Shirts
48510,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,French Connection Women Beige & Blue Striped Top
54973,Women,Apparel,Dress,Dresses,Off White,Summer,2012.0,Casual,Femella Women Off White Dress
59650,Women,Apparel,Saree,Sarees,Red,Fall,2012.0,Ethnic,FNF Red Printed Evening Wear Sari
10831,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men American Music Folk Navy Blue T-Shirts
4914,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Gini and Jony Girl's Gloria White Peach Kidswear
11319,Women,Apparel,Bottomwear,Capris,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Washed Blue Capris
44927,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Jack & Jones Men Grey T-shirt
33049,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Mother Earth Women Printed Blue Kurta
19174,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Check White Shirt
16900,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Status Quo Men Green Polo Tshirt
19948,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Casual,Puma Men Black Baggy Shorts
18294,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Aneri Women N Jashn Purple Kurta
54987,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black Top
5832,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,ADIDAS Women's Who Was That Yellow T-shirt
8375,Girls,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Doodle Girl's Dont Worry Hippie Blue Teen Kidswear
31148,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-shirt
13218,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Palm Tree Kids Boys Solid White Shirts
50943,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Maxi Fit Jeans
28859,Men,Apparel,Topwear,Tshirts,Purple,Summer,2013.0,Casual,Proline Men Purple T-shirt
20208,Women,Apparel,Topwear,Jackets,Purple,Fall,2011.0,Casual,Wrangler Women Solid Purple Jacket
39325,Girls,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Gini and Jony Girls Printed Yellow Top
57954,Women,Apparel,Saree,Sarees,Olive,Fall,2012.0,Ethnic,Prafful Olive Green Georgette Printed Saree
5658,Men,Apparel,Topwear,Tshirts,Mustard,Summer,2011.0,Casual,Tantra Men Freddie Mustard T-shirt
57168,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,Elle Women Teal T-shirt
39117,Women,Apparel,Bottomwear,Leggings,Green,Fall,2012.0,Casual,Aneri Women Green Leggings
7933,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men's Tech Graphic Black Green T-shirt
8147,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Checked Hadden Slim Fit Shirt
9095,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,ADIDAS Men's Schelse Navy Blue Shorts
13816,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Proline Pack of 3 Printed T-shirts
43306,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Shirt
26791,Men,Apparel,Topwear,Shirts,Off White,Summer,2013.0,Formal,Arrow Men Off White Slim Fit Shirt
6481,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Polo Black T-shirt
22331,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,John Players Men Stripes Grey Polo T-Shirt
7553,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,Nike Men's Ope Black Track Pant
36503,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Folklore Women Green Kurta
25928,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Femella Women Yellow T-shirt
14653,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Probase Men Art Jam White Tshirts
5204,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mickey Men's Crew Dark Grey T-shirt
40583,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,Aurelia Women Pink Printed Kurta
33071,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,U.S.Polo Assn. Men White Polo T-shirt
36731,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Striped Pink Top
44311,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Indian Terrain Men Navy Blue Check Shirt
32391,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Woman Blue Shirt
11113,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Check White Shirt
33243,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow Men Navy Blue Check Shirt
12796,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Nike Women Grafitti Black T-shirt
35988,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Flying Machine Women Cotton Black T-shirt
8729,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Checks Blue Shirt
43908,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,W Women Printed Grey Kurta
34066,Girls,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Palm Tree Girls White Dress
7761,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Terrible Things Navy Beige T-shirt
16336,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Peter England Men Solid Purple Shirt
37287,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Tantra Women Navy Blue Supermantra T-shirt
20230,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Wrangler Women Fluro Grey Sweater
14005,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Solid Red Jerseys
11577,Women,Apparel,Topwear,Kurtas,Cream,Summer,2011.0,Ethnic,W Women Printed Cream Kurtas
2677,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Inkfruit Men's Vespa Green T-shirt
28861,Men,Apparel,Topwear,Tshirts,White,Summer,2013.0,Casual,Proline Men White T-shirt
13220,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Blue Tshirts
27015,Women,Apparel,Bottomwear,Jeans,White,Summer,2012.0,Casual,Jealous 21 Women White Jeans
46022,Women,Apparel,Topwear,Kurtis,White,Summer,2012.0,Ethnic,Fabindia Women White Printed Kurti
7305,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,UCB Women Racer Back Pink Top
22567,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Check Shirt
34402,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Meltdown Black T-shirt
19528,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,United Colors of Benetton Men Solid Red Sweater
27227,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Doodle Kids Girl Printed White Dress
22755,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,BIBA Women Solid Navy Blue Kurta
8943,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts
7137,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Urban Yoga Men Bottoms Black Yoga Pants
20002,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Top
5660,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Tantra Men Absolut Bangalore Navy Blue T-shirt
52422,Women,Apparel,Loungewear and Nightwear,Nightdress,Multi,Winter,2015.0,Casual,Red Rose Women Multi Coloured Nightdress
57150,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women White Top
11745,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Lee Men Red Polo Tshirts
15123,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Solid Grey Trousers
10451,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Polo Tshirts
56244,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016.0,Casual,SDL by Sweet Dreams Men Navy Blue Pyjama Set
11583,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Printed White Kurtas
26133,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Striped Grey Trousers
3751,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Status Quo Men's Ticket To Win Blue T-shirt
